movie_id,title,cleaned_tags
12183,The Wendell Baker Story,luke wilson plays goodhearted excon gets job retirement hotel three elderly residents help win back girlfriend lends hand fighting hotel corruption comedy drama romance con man release prison independent film luke wilson eva mendes jacob vargas
44147,Wild Target,victor maynard middleaged solitary assassin lives please formidable mother despite peerless reputation lethal efficiency professional routine interrupted finds drawn one intended victims rose spares life unexpectedly acquiring process young apprentice tony believing victor private detective two new companions tag along attempts thwart murderous attentions unhappy client action comedy london england mother robbery detective assassin hitman insomnia apprentice remake revenge murder gangster crime art surveillance bill nighy emily blunt rupert grint
12192,Pathology,medical student ted grey milo ventimiglia graduates top class quickly joins elite pathology program whose top students invite circle uncovers gruesome secret play game one tries commit perfect undetectable murder others compete determine victims cause death crime horror thriller female nudity pathology student medicine extortion drug use game cadaver perfect murder milo ventimiglia alyssa milano michael weston
36597,Wuthering Heights,foundling heathcliff raised wealthy earnshaws yorkshire later life launches vendetta family drama woman director tom hardy charlotte riley andrew lincoln
13197,10th & Wolf,former street tough returns philadelphia home stint military back home turf finds tangling mob boss instrumental going soldier action crime drama mystery thriller undercover mafia mobster crime family james marsden brian dennehy leo rossi
10913,Dear Wendy,bluecollar american town group teens bands together form dandies gang gunslingers led dick dandelion following code strict pacifism odds fact carry guns group eventually lets sebastian grandson dicks childhood nanny clarabelle fears gangs area dick company try protect clarabelle events transpire push gang past posturing comedy crime drama romance underdog secret society friendship pistol self esteem jamie bell bill pullman michael angarano
251321,Aloft,follow mother son delve past marred accident tears apart become renowned artist healer grow peculiar falconer bears marks double absence present young journalist bring encounter two puts meaning life art question may contemplate possibility living life fullest despite uncertainties littering paths drama new age woman director healer jennifer connelly mélanie laurent cillian murphy
149,Akira,childhood friends tetsuo kaneda pulled postapocalyptic underworld neotokyo forced fight survival kaneda bike gang leader tetsuo member tough motorcycle crew becomes involved covert government project called akira bloody battle ensues kaneda sets save friend science fiction animation saving world total destruction megacity street gang underground general stadium experiment atomic bomb mutation dystopia army cyberpunk anime motorcycle gangs mitsuo iwata nozomu sasaki mami koyama
10425,The Death and Life of Bobby Z,dea agent provides former marine tim kearney way prison sentence impersonate bobby z recently deceased drug dealer hostage switch crime lord negotiations go awry kearney flees zs son tow drama action thriller crime vineyard rifle drug trade violence shot stomach double cross estate face slap tdrug lord faked death baja california san remo landfill gallop rolling eyes booby trap golden gun paul walker laurence fishburne olivia wilde
49081,The Rocket: The Legend of Rocket Richard,late young machinist named maurice richard distinguished ice hockey player preternatural talent although enough get montreal canadiens frequent injuries cost confidence team fans face doubts richard eventually shows kind aggressive skillful play would make one greatest players time rocket however success richard fellow french canadians face constant discrimination league dominated english speaking although man words richard begins speak mind injustice creates organizational conflict would culminate infamous season suspension sparks ethnic riot protest face challenges richard must decide exactly playing drama quebec sport ice hockey hockey player montreal canadiens roy dupuis michel barrette rémy girard
